alloc,,robots,,perm,,reason,,time
1,,[r3, r4, r5, r1],,[26, 1, 2, 261873],,noPlanSynthesised,,3525
1,,[r3, r4, r5, r1],,[29, 2, 2, 261658],,noPlanSynthesised,,27221
1,,[r3, r4, r5, r1],,[35, 1, 2, 190748],,noPlanSynthesised,,27660
1,,[r3, r4, r5, r1],,[84, 1, 2, 138027],,noPlanSynthesised,,28081
1,,[r3, r4, r5, r1],,[2, 1, 2, 350503],,noPlanSynthesised,,28630
1,,[r3, r4, r5, r1],,[68, 1, 2, 39271],,noPlanSynthesised,,29022
1,,[r3, r4, r5, r1],,[51, 2, 1, 186426],,noPlanSynthesised,,29506
1,,[r3, r4, r5, r1],,[36, 1, 2, 324856],,noPlanSynthesised,,30044
1,,[r3, r4, r5, r1],,[118, 1, 2, 245827],,noPlanSynthesised,,30501
1,,[r3, r4, r5, r1],,[50, 2, 2, 296287],,noPlanSynthesised,,30977
1,,[r3, r4, r5, r1],,[67, 2, 1, 327596],,noPlanSynthesised,,31464
1,,[r3, r4, r5, r1],,[83, 1, 2, 270908],,noPlanSynthesised,,31927
1,,[r3, r4, r5, r1],,[101, 1, 1, 281493],,noPlanSynthesised,,32457
1,,[r3, r4, r5, r1],,[25, 2, 1, 289540],,noPlanSynthesised,,32924
1,,[r3, r4, r5, r1],,[1, 1, 1, 213148],,noPlanSynthesised,,33430
1,,[r3, r4, r5, r1],,[115, 1, 2, 264650],,noPlanSynthesised,,33843
1,,[r3, r4, r5, r1],,[103, 1, 1, 39702],,noPlanSynthesised,,34295
1,,[r3, r4, r5, r1],,[24, 2, 1, 347768],,noPlanSynthesised,,34736
1,,[r3, r4, r5, r1],,[7, 1, 2, 155604],,noPlanSynthesised,,35662
1,,[r3, r4, r5, r1],,[3, 1, 1, 122260],,noPlanSynthesised,,36167
1,,[r3, r4, r5, r1],,[61, 2, 1, 151137],,noPlanSynthesised,,36601
1,,[r3, r4, r5, r1],,[56, 1, 2, 91262],,noPlanSynthesised,,37124
1,,[r3, r4, r5, r1],,[38, 2, 1, 270401],,noPlanSynthesised,,37608
1,,[r3, r4, r5, r1],,[53, 1, 1, 48302],,noPlanSynthesised,,38371
1,,[r3, r4, r5, r1],,[80, 2, 2, 156593],,noPlanSynthesised,,39151
1,,[r3, r4, r5, r1],,[98, 1, 2, 237432],,noPlanSynthesised,,39668
1,,[r3, r4, r5, r1],,[37, 1, 2, 43499],,noPlanSynthesised,,40794
1,,[r3, r4, r5, r1],,[112, 1, 1, 30153],,noPlanSynthesised,,41979
1,,[r3, r4, r5, r1],,[80, 2, 1, 344032],,noPlanSynthesised,,42462
1,,[r3, r4, r5, r1],,[109, 2, 1, 7913],,noPlanSynthesised,,42982
1,,[r3, r4, r5, r1],,[5, 1, 1, 270589],,noPlanSynthesised,,43555
1,,[r3, r4, r5, r1],,[110, 2, 2, 347960],,noPlanSynthesised,,44047
1,,[r3, r4, r5, r1],,[77, 1, 1, 223977],,noPlanSynthesised,,44915
1,,[r3, r4, r5, r1],,[76, 2, 1, 259186],,noPlanSynthesised,,45437
1,,[r3, r4, r5, r1],,[79, 2, 1, 319171],,noPlanSynthesised,,45844
1,,[r3, r4, r5, r1],,[79, 1, 1, 23149],,noPlanSynthesised,,46368
1,,[r3, r4, r5, r1],,[48, 1, 1, 66021],,noPlanSynthesised,,46855
1,,[r3, r4, r5, r1],,[53, 1, 1, 259032],,noPlanSynthesised,,47315
1,,[r3, r4, r5, r1],,[108, 1, 1, 85413],,noPlanSynthesised,,47808
1,,[r3, r4, r5, r1],,[11, 2, 2, 42492],,noPlanSynthesised,,48270
1,,[r3, r4, r5, r1],,[1, 2, 1, 77713],,noPlanSynthesised,,48732
1,,[r3, r4, r5, r1],,[26, 2, 2, 66428],,noPlanSynthesised,,49326
1,,[r3, r4, r5, r1],,[10, 2, 2, 61616],,noPlanSynthesised,,49725
1,,[r3, r4, r5, r1],,[83, 2, 1, 256534],,noPlanSynthesised,,50164
1,,[r3, r4, r5, r1],,[42, 1, 1, 200645],,noPlanSynthesised,,50726
1,,[r3, r4, r5, r1],,[115, 2, 1, 4576],,noPlanSynthesised,,51139
1,,[r3, r4, r5, r1],,[69, 2, 1, 36365],,noPlanSynthesised,,51546
1,,[r3, r4, r5, r1],,[47, 2, 1, 359053],,noPlanSynthesised,,52083
1,,[r3, r4, r5, r1],,[58, 2, 2, 44669],,noPlanSynthesised,,52525
1,,[r3, r4, r5, r1],,[65, 2, 1, 334888],,noPlanSynthesised,,52989
1,,[r3, r4, r5, r1],,[74, 2, 2, 344327],,noPlanSynthesised,,53443
1,,[r3, r4, r5, r1],,[88, 1, 2, 115798],,noPlanSynthesised,,53866
1,,[r3, r4, r5, r1],,[10, 1, 1, 58067],,noPlanSynthesised,,54415
1,,[r3, r4, r5, r1],,[75, 2, 2, 262166],,noPlanSynthesised,,54848
1,,[r3, r4, r5, r1],,[100, 2, 1, 243336],,noPlanSynthesised,,55271
1,,[r3, r4, r5, r1],,[15, 1, 1, 194945],,noPlanSynthesised,,55821
1,,[r3, r4, r5, r1],,[98, 1, 2, 211074],,noPlanSynthesised,,56247
1,,[r3, r4, r5, r1],,[115, 1, 1, 44299],,noPlanSynthesised,,56736
1,,[r3, r4, r5, r1],,[19, 1, 2, 297883],,noPlanSynthesised,,57254
1,,[r3, r4, r5, r1],,[99, 1, 1, 324162],,noPlanSynthesised,,57684
1,,[r3, r4, r5, r1],,[67, 1, 1, 133348],,noPlanSynthesised,,58308
1,,[r3, r4, r5, r1],,[2, 2, 1, 34188],,noPlanSynthesised,,59032
1,,[r3, r4, r5, r1],,[87, 1, 1, 301802],,noPlanSynthesised,,59722
1,,[r3, r4, r5, r1],,[54, 2, 2, 337131],,noPlanSynthesised,,60165
1,,[r3, r4, r5, r1],,[118, 2, 2, 144755],,noPlanSynthesised,,60617
1,,[r3, r4, r5, r1],,[95, 2, 1, 326714],,noPlanSynthesised,,61052
1,,[r3, r4, r5, r1],,[48, 1, 2, 205504],,noPlanSynthesised,,61553
1,,[r3, r4, r5, r1],,[87, 1, 2, 128750],,noPlanSynthesised,,62089
1,,[r3, r4, r5, r1],,[114, 1, 2, 7755],,noPlanSynthesised,,62499
1,,[r3, r4, r5, r1],,[90, 2, 1, 19287],,noPlanSynthesised,,62931
1,,[r3, r4, r5, r1],,[120, 1, 1, 236551],,noPlanSynthesised,,63484
1,,[r3, r4, r5, r1],,[40, 1, 2, 233182],,noPlanSynthesised,,63973
1,,[r3, r4, r5, r1],,[105, 1, 1, 301733],,noPlanSynthesised,,64646
1,,[r3, r4, r5, r1],,[102, 1, 1, 142919],,noPlanSynthesised,,65578
1,,[r3, r4, r5, r1],,[63, 2, 2, 38347],,noPlanSynthesised,,66171
1,,[r3, r4, r5, r1],,[88, 2, 1, 272110],,noPlanSynthesised,,66737
1,,[r3, r4, r5, r1],,[35, 2, 1, 202716],,noPlanSynthesised,,67713
1,,[r3, r4, r5, r1],,[2, 1, 2, 339851],,noPlanSynthesised,,68478
1,,[r3, r4, r5, r1],,[76, 2, 1, 51125],,noPlanSynthesised,,69011
1,,[r3, r4, r5, r1],,[9, 2, 1, 32240],,noPlanSynthesised,,69557
1,,[r3, r4, r5, r1],,[9, 2, 1, 220011],,noPlanSynthesised,,70029
1,,[r3, r4, r5, r1],,[102, 1, 1, 58567],,noPlanSynthesised,,70689
1,,[r3, r4, r5, r1],,[10, 2, 2, 345359],,noPlanSynthesised,,71259
1,,[r3, r4, r5, r1],,[10, 2, 2, 197206],,noPlanSynthesised,,71872
1,,[r3, r4, r5, r1],,[74, 2, 1, 63340],,noPlanSynthesised,,72393
1,,[r3, r4, r5, r1],,[115, 2, 1, 330300],,noPlanSynthesised,,72873
1,,[r3, r4, r5, r1],,[15, 1, 1, 149573],,noPlanSynthesised,,73492
1,,[r3, r4, r5, r1],,[117, 1, 1, 14259],,noPlanSynthesised,,74572
1,,[r3, r4, r5, r1],,[56, 2, 1, 90393],,noPlanSynthesised,,75171
1,,[r3, r4, r5, r1],,[66, 1, 2, 64718],,noPlanSynthesised,,75645
1,,[r3, r4, r5, r1],,[102, 1, 1, 117089],,noPlanSynthesised,,76230
1,,[r3, r4, r5, r1],,[106, 2, 2, 351033],,noPlanSynthesised,,77358
1,,[r3, r4, r5, r1],,[11, 1, 1, 239950],,noPlanSynthesised,,77894
1,,[r3, r4, r5, r1],,[27, 1, 2, 2046],,noPlanSynthesised,,78922
1,,[r3, r4, r5, r1],,[93, 2, 1, 112781],,noPlanSynthesised,,79369
1,,[r3, r4, r5, r1],,[73, 2, 2, 330684],,noPlanSynthesised,,79770
1,,[r3, r4, r5, r1],,[115, 1, 2, 201988],,noPlanSynthesised,,80292
1,,[r3, r4, r5, r1],,[70, 1, 2, 96239],,noPlanSynthesised,,80739
1,,[r3, r4, r5, r1],,[94, 2, 2, 66708],,noPlanSynthesised,,81123
1,,[r3, r4, r5, r1],,[3, 1, 2, 52653],,noPlanSynthesised,,81493
1,,[r3, r4, r5, r1],,[41, 2, 1, 111702],,noPlanSynthesised,,81865
1,,[r3, r4, r5, r1],,[4, 2, 1, 61029],,noPlanSynthesised,,82274
1,,[r3, r4, r5, r1],,[105, 1, 2, 40928],,noPlanSynthesised,,82671
1,,[r3, r4, r5, r1],,[16, 2, 2, 108575],,noPlanSynthesised,,83237
1,,[r3, r4, r5, r1],,[70, 2, 1, 98047],,noPlanSynthesised,,83770
1,,[r3, r4, r5, r1],,[39, 1, 1, 280128],,noPlanSynthesised,,84286
1,,[r3, r4, r5, r1],,[120, 2, 2, 63484],,noPlanSynthesised,,84764
1,,[r3, r4, r5, r1],,[105, 2, 2, 96965],,noPlanSynthesised,,85188
1,,[r3, r4, r5, r1],,[105, 1, 2, 210137],,noPlanSynthesised,,85620
1,,[r3, r4, r5, r1],,[21, 1, 1, 337156],,noPlanSynthesised,,86133
1,,[r3, r4, r5, r1],,[9, 2, 2, 329747],,noPlanSynthesised,,86645
1,,[r3, r4, r5, r1],,[23, 2, 2, 253808],,noPlanSynthesised,,87070
1,,[r3, r4, r5, r1],,[36, 2, 1, 241247],,noPlanSynthesised,,87882
1,,[r3, r4, r5, r1],,[47, 1, 1, 290772],,noPlanSynthesised,,88611
1,,[r3, r4, r5, r1],,[62, 2, 1, 249454],,noPlanSynthesised,,89255
1,,[r3, r4, r5, r1],,[81, 2, 2, 116756],,noPlanSynthesised,,89708
1,,[r3, r4, r5, r1],,[79, 1, 2, 108459],,noPlanSynthesised,,90153
1,,[r3, r4, r5, r1],,[71, 1, 2, 31089],,noPlanSynthesised,,90587
1,,[r3, r4, r5, r1],,[55, 2, 1, 62585],,noPlanSynthesised,,91000
1,,[r3, r4, r5, r1],,[16, 1, 1, 254915],,noPlanSynthesised,,91556
1,,[r3, r4, r5, r1],,[99, 2, 1, 42999],,noPlanSynthesised,,92064
1,,[r3, r4, r5, r1],,[108, 2, 1, 252990],,noPlanSynthesised,,92583
1,,[r3, r4, r5, r1],,[93, 1, 2, 138301],,noPlanSynthesised,,93047
1,,[r3, r4, r5, r1],,[54, 1, 2, 35119],,noPlanSynthesised,,93562
1,,[r3, r4, r5, r1],,[23, 1, 2, 344990],,noPlanSynthesised,,94032
1,,[r3, r4, r5, r1],,[64, 1, 2, 122302],,noPlanSynthesised,,94433
1,,[r3, r4, r5, r1],,[48, 1, 2, 327910],,noPlanSynthesised,,94856
1,,[r3, r4, r5, r1],,[57, 1, 2, 15788],,noPlanSynthesised,,95655
1,,[r3, r4, r5, r1],,[37, 1, 2, 217755],,noPlanSynthesised,,96181
1,,[r3, r4, r5, r1],,[90, 2, 2, 23956],,noPlanSynthesised,,96590
1,,[r3, r4, r5, r1],,[32, 1, 1, 28606],,noPlanSynthesised,,97195
1,,[r3, r4, r5, r1],,[68, 2, 1, 348203],,noPlanSynthesised,,97689
1,,[r3, r4, r5, r1],,[13, 2, 1, 254473],,noPlanSynthesised,,98088
1,,[r3, r4, r5, r1],,[107, 1, 1, 16513],,noPlanSynthesised,,98773
1,,[r3, r4, r5, r1],,[31, 1, 1, 224815],,noPlanSynthesised,,99458
1,,[r3, r4, r5, r1],,[94, 1, 2, 44735],,noPlanSynthesised,,99906
1,,[r3, r4, r5, r1],,[119, 1, 2, 88864],,noPlanSynthesised,,100276
1,,[r3, r4, r5, r1],,[92, 1, 1, 345576],,noPlanSynthesised,,101365
1,,[r3, r4, r5, r1],,[85, 2, 2, 154692],,noPlanSynthesised,,102071
1,,[r3, r4, r5, r1],,[55, 2, 1, 128410],,noPlanSynthesised,,102489
1,,[r3, r4, r5, r1],,[68, 1, 2, 116029],,noPlanSynthesised,,103092
1,,[r3, r4, r5, r1],,[76, 2, 1, 263372],,noPlanSynthesised,,103631
1,,[r3, r4, r5, r1],,[74, 1, 1, 52775],,noPlanSynthesised,,104190
1,,[r3, r4, r5, r1],,[113, 1, 2, 99215],,noPlanSynthesised,,104609
1,,[r3, r4, r5, r1],,[77, 1, 2, 26714],,noPlanSynthesised,,105112
1,,[r3, r4, r5, r1],,[110, 1, 1, 320207],,noPlanSynthesised,,105620
1,,[r3, r4, r5, r1],,[38, 2, 2, 338596],,noPlanSynthesised,,106065
1,,[r3, r4, r5, r1],,[116, 2, 2, 227857],,noPlanSynthesised,,106615
1,,[r3, r4, r5, r1],,[57, 2, 1, 257424],,noPlanSynthesised,,107395
1,,[r3, r4, r5, r1],,[72, 2, 2, 199092],,noPlanSynthesised,,108068
1,,[r3, r4, r5, r1],,[75, 1, 1, 333603],,noPlanSynthesised,,108677
1,,[r3, r4, r5, r1],,[56, 2, 2, 219954],,noPlanSynthesised,,109231
1,,[r3, r4, r5, r1],,[68, 1, 2, 22749],,noPlanSynthesised,,122213
1,,[r3, r4, r5, r1],,[112, 2, 2, 243633],,noPlanSynthesised,,122883
1,,[r3, r4, r5, r1],,[14, 1, 1, 332324],,noPlanSynthesised,,123536
1,,[r3, r4, r5, r1],,[96, 1, 1, 282197],,noPlanSynthesised,,124203
1,,[r3, r4, r5, r1],,[74, 1, 1, 208973],,noPlanSynthesised,,124664
1,,[r3, r4, r5, r1],,[23, 1, 1, 316790],,noPlanSynthesised,,125138
1,,[r3, r4, r5, r1],,[110, 2, 1, 58810],,noPlanSynthesised,,125589
1,,[r3, r4, r5, r1],,[91, 2, 2, 278073],,noPlanSynthesised,,126131
1,,[r3, r4, r5, r1],,[50, 1, 2, 322598],,noPlanSynthesised,,126595
1,,[r3, r4, r5, r1],,[7, 2, 2, 6207],,noPlanSynthesised,,127419
1,,[r3, r4, r5, r1],,[17, 1, 2, 125671],,noPlanSynthesised,,127965
1,,[r3, r4, r5, r1],,[37, 1, 2, 173793],,noPlanSynthesised,,128620
1,,[r3, r4, r5, r1],,[22, 1, 2, 164267],,noPlanSynthesised,,129024
1,,[r3, r4, r5, r1],,[25, 1, 1, 179829],,noPlanSynthesised,,129514
1,,[r3, r4, r5, r1],,[55, 1, 1, 71228],,noPlanSynthesised,,130032
1,,[r3, r4, r5, r1],,[108, 1, 1, 123016],,noPlanSynthesised,,130506
1,,[r3, r4, r5, r1],,[101, 2, 2, 342078],,noPlanSynthesised,,130950
1,,[r3, r4, r5, r1],,[31, 1, 2, 219811],,noPlanSynthesised,,131436
1,,[r3, r4, r5, r1],,[17, 1, 1, 111982],,noPlanSynthesised,,132151
1,,[r3, r4, r5, r1],,[19, 2, 1, 108935],,noPlanSynthesised,,132651
1,,[r3, r4, r5, r1],,[72, 1, 1, 99554],,noPlanSynthesised,,133245
1,,[r3, r4, r5, r1],,[95, 2, 1, 90227],,noPlanSynthesised,,133685
1,,[r3, r4, r5, r1],,[24, 1, 1, 76877],,noPlanSynthesised,,134173
1,,[r3, r4, r5, r1],,[57, 1, 2, 102491],,noPlanSynthesised,,134686
1,,[r3, r4, r5, r1],,[96, 2, 1, 311353],,noPlanSynthesised,,135249
1,,[r3, r4, r5, r1],,[59, 1, 2, 201520],,noPlanSynthesised,,135703
1,,[r3, r4, r5, r1],,[115, 1, 2, 136908],,noPlanSynthesised,,136048
1,,[r3, r4, r5, r1],,[15, 2, 1, 214172],,noPlanSynthesised,,136464
1,,[r3, r4, r5, r1],,[117, 1, 2, 330374],,noPlanSynthesised,,136984
1,,[r3, r4, r5, r1],,[3, 1, 2, 100804],,noPlanSynthesised,,137440
1,,[r3, r4, r5, r1],,[76, 2, 1, 207359],,noPlanSynthesised,,137919
1,,[r3, r4, r5, r1],,[70, 2, 2, 296582],,noPlanSynthesised,,138320
1,,[r3, r4, r5, r1],,[120, 1, 2, 162731],,noPlanSynthesised,,138765
1,,[r3, r4, r5, r1],,[8, 1, 2, 4282],,noPlanSynthesised,,139174
1,,[r3, r4, r5, r1],,[18, 1, 1, 307863],,noPlanSynthesised,,139637
1,,[r3, r4, r5, r1],,[37, 2, 2, 282227],,noPlanSynthesised,,140113
1,,[r3, r4, r5, r1],,[48, 1, 1, 63146],,noPlanSynthesised,,140606
1,,[r3, r4, r5, r1],,[90, 2, 2, 293181],,noPlanSynthesised,,141056
1,,[r3, r4, r5, r1],,[15, 1, 2, 109799],,noPlanSynthesised,,141460
1,,[r3, r4, r5, r1],,[110, 2, 1, 210142],,noPlanSynthesised,,141894
1,,[r3, r4, r5, r1],,[95, 1, 1, 176295],,noPlanSynthesised,,142367
1,,[r3, r4, r5, r1],,[66, 1, 1, 309782],,noPlanSynthesised,,143370
1,,[r3, r4, r5, r1],,[91, 1, 1, 57825],,noPlanSynthesised,,144054
1,,[r3, r4, r5, r1],,[97, 1, 2, 195168],,noPlanSynthesised,,144784
1,,[r3, r4, r5, r1],,[109, 2, 2, 120292],,noPlanSynthesised,,145293
1,,[r3, r4, r5, r1],,[80, 2, 2, 20529],,noPlanSynthesised,,146027
1,,[r3, r4, r5, r1],,[54, 1, 1, 54041],,noPlanSynthesised,,146526
1,,[r3, r4, r5, r1],,[94, 2, 2, 203574],,noPlanSynthesised,,146988
1,,[r3, r4, r5, r1],,[51, 2, 1, 348355],,noPlanSynthesised,,147522
1,,[r3, r4, r5, r1],,[61, 2, 1, 259863],,noPlanSynthesised,,148023
1,,[r3, r4, r5, r1],,[104, 2, 2, 51264],,noPlanSynthesised,,148476
1,,[r3, r4, r5, r1],,[63, 2, 1, 189112],,noPlanSynthesised,,148922
1,,[r3, r4, r5, r1],,[1, 1, 2, 86727],,noPlanSynthesised,,149418
1,,[r3, r4, r5, r1],,[97, 2, 2, 301556],,noPlanSynthesised,,150219
1,,[r3, r4, r5, r1],,[3, 1, 2, 254377],,noPlanSynthesised,,150810
1,,[r3, r4, r5, r1],,[18, 2, 1, 151778],,noPlanSynthesised,,151512
1,,[r3, r4, r5, r1],,[79, 1, 1, 318353],,noPlanSynthesised,,152116
1,,[r3, r4, r5, r1],,[60, 2, 1, 225170],,noPlanSynthesised,,152534
1,,[r3, r4, r5, r1],,[71, 1, 1, 136774],,noPlanSynthesised,,153175
1,,[r3, r4, r5, r1],,[34, 2, 2, 251342],,noPlanSynthesised,,153628
1,,[r3, r4, r5, r1],,[79, 1, 2, 337510],,noPlanSynthesised,,154079
1,,[r3, r4, r5, r1],,[64, 1, 2, 153051],,noPlanSynthesised,,154381
1,,[r3, r4, r5, r1],,[12, 1, 2, 39339],,noPlanSynthesised,,154866
1,,[r3, r4, r5, r1],,[86, 1, 2, 352439],,noPlanSynthesised,,155386
1,,[r3, r4, r5, r1],,[8, 1, 1, 318759],,noPlanSynthesised,,155929
1,,[r3, r4, r5, r1],,[117, 1, 2, 335066],,noPlanSynthesised,,156441
1,,[r3, r4, r5, r1],,[27, 2, 2, 21256],,noPlanSynthesised,,156993
1,,[r3, r4, r5, r1],,[47, 2, 1, 206455],,noPlanSynthesised,,157441
1,,[r3, r4, r5, r1],,[91, 1, 1, 219734],,noPlanSynthesised,,158091
1,,[r3, r4, r5, r1],,[18, 1, 2, 65338],,noPlanSynthesised,,158536
1,,[r3, r4, r5, r1],,[37, 1, 1, 195762],,noPlanSynthesised,,159334
1,,[r3, r4, r5, r1],,[14, 2, 1, 188425],,noPlanSynthesised,,159799
1,,[r3, r4, r5, r1],,[89, 2, 2, 262679],,noPlanSynthesised,,160238
1,,[r3, r4, r5, r1],,[26, 1, 1, 154052],,noPlanSynthesised,,160929
1,,[r3, r4, r5, r1],,[25, 1, 2, 183451],,noPlanSynthesised,,161439
1,,[r3, r4, r5, r1],,[34, 1, 2, 105094],,noPlanSynthesised,,161875
1,,[r3, r4, r5, r1],,[49, 2, 1, 310572],,noPlanSynthesised,,162267
1,,[r3, r4, r5, r1],,[75, 1, 1, 21475],,noPlanSynthesised,,162727
1,,[r3, r4, r5, r1],,[104, 1, 2, 361940],,noPlanSynthesised,,163095
1,,[r3, r4, r5, r1],,[37, 2, 1, 6442],,noPlanSynthesised,,163592
1,,[r3, r4, r5, r1],,[6, 1, 1, 217334],,noPlanSynthesised,,164749
1,,[r3, r4, r5, r1],,[80, 2, 2, 249379],,noPlanSynthesised,,165207
1,,[r3, r4, r5, r1],,[116, 1, 1, 187537],,noPlanSynthesised,,165837
1,,[r3, r4, r5, r1],,[111, 1, 1, 170576],,noPlanSynthesised,,166505
1,,[r3, r4, r5, r1],,[86, 1, 2, 263418],,noPlanSynthesised,,167303
1,,[r3, r4, r5, r1],,[95, 2, 1, 21165],,noPlanSynthesised,,167772
1,,[r3, r4, r5, r1],,[19, 2, 2, 38307],,noPlanSynthesised,,168147
1,,[r3, r4, r5, r1],,[88, 2, 2, 346736],,noPlanSynthesised,,168574
1,,[r3, r4, r5, r1],,[3, 1, 1, 105048],,noPlanSynthesised,,169140
1,,[r3, r4, r5, r1],,[58, 2, 1, 266955],,noPlanSynthesised,,169575
1,,[r3, r4, r5, r1],,[24, 1, 2, 299902],,noPlanSynthesised,,169994
1,,[r3, r4, r5, r1],,[73, 1, 1, 162727],,noPlanSynthesised,,170428
1,,[r3, r4, r5, r1],,[61, 2, 1, 167509],,noPlanSynthesised,,170904
1,,[r3, r4, r5, r1],,[74, 2, 1, 109289],,noPlanSynthesised,,171344
1,,[r3, r4, r5, r1],,[113, 1, 1, 293685],,noPlanSynthesised,,171836
1,,[r3, r4, r5, r1],,[115, 1, 1, 276783],,noPlanSynthesised,,172284
1,,[r3, r4, r5, r1],,[77, 1, 1, 103377],,noPlanSynthesised,,173099
1,,[r3, r4, r5, r1],,[118, 2, 2, 68625],,noPlanSynthesised,,173582
1,,[r3, r4, r5, r1],,[9, 2, 1, 22520],,noPlanSynthesised,,174078
1,,[r3, r4, r5, r1],,[101, 2, 2, 154210],,noPlanSynthesised,,174520
1,,[r3, r4, r5, r1],,[106, 1, 2, 357329],,noPlanSynthesised,,175029
1,,[r3, r4, r5, r1],,[103, 2, 2, 86509],,noPlanSynthesised,,175475
1,,[r3, r4, r5, r1],,[7, 2, 1, 96284],,noPlanSynthesised,,176298
1,,[r3, r4, r5, r1],,[106, 2, 2, 211898],,noPlanSynthesised,,176890
1,,[r3, r4, r5, r1],,[111, 2, 2, 354293],,noPlanSynthesised,,177374
1,,[r3, r4, r5, r1],,[70, 1, 2, 320968],,noPlanSynthesised,,177830
1,,[r3, r4, r5, r1],,[51, 2, 1, 50066],,noPlanSynthesised,,178302
1,,[r3, r4, r5, r1],,[40, 1, 1, 159058],,noPlanSynthesised,,178799
1,,[r3, r4, r5, r1],,[10, 1, 1, 339586],,noPlanSynthesised,,179164
1,,[r3, r4, r5, r1],,[43, 2, 1, 295437],,noPlanSynthesised,,179612
1,,[r3, r4, r5, r1],,[32, 2, 2, 355565],,noPlanSynthesised,,180165
1,,[r3, r4, r5, r1],,[96, 2, 1, 211045],,noPlanSynthesised,,180748
1,,[r3, r4, r5, r1],,[53, 1, 2, 243672],,noPlanSynthesised,,181184
